trade_day,AL,C,CF,CU,I,L,M,MA,P,PG,PP,RM,RU,SC,SR,TA,V,ZC,ZN,PNL
2017-07-17,,,,,,,-0.000590074440447955,,,,,,,,0.0002988621947487375,,,,,-0.00029121224569921754
2017-07-18,,,,,,,0.0002647439873417083,,,,,,,,-0.004353154828346315,,,,,-0.004088410841004607
2017-07-19,,,,,,,0.00563604033453855,,,,,,,,0.0027976442813450355,,,,,0.008433684615883586
2017-07-20,,,,,,,-0.0019188756278983594,,,,,,,,0.0019469324715165371,,,,,2.8056843618177747e-05
2017-07-21,,,,,,,0.009540712323577385,,,,,,,,0.00028468783100381453,,,,,0.0098254001545812
2017-07-24,,,,,,,-0.0003411905448094306,,,,,,,,1.1085661103378526e-05,,,,,-0.0003301048837060521
2017-07-25,,,,,,,-0.004701999195727208,,,,,,,,-0.006558638710696999,,,,,-0.011260637906424207
2017-07-26,,,,,,,0.011141159916102275,,,,,,,,-0.000952010283514165,,,,,0.01018914963258811
2017-07-27,,,,,,,-0.01849946624750661,,,,,,,,-0.0032458751605397972,,,,,-0.02174534140804641
2017-07-28,,,,,,,0.006548307022078937,,,,,,,,0.003039713919616188,,,,,0.009588020941695126
2017-07-31,,,,,,,0.004688837041971222,,,,,,,,-0.0008280658094633906,,,,,0.0038607712325078314
2017-08-01,,,,,,,-0.005104392070339472,,,,,,,,9.417383825331008e-05,,,,,-0.005010218232086162
2017-08-02,,,,,,,-0.0038101742597893206,,,,,,,,0.0032615164853651082,,,,,-0.0005486577744242124
2017-08-03,,,,,,,-0.007808830645251256,,,,,,,,0.0004024844978518208,,,,,-0.007406346147399436
2017-08-04,,,,,,,-0.010712504922815431,,,,,,,,0.0001218733094378136,,,,,-0.010590631613377617
2017-08-07,,,,,,,0.0021013306064732685,,,,,,,,0.0022647300217209843,,,,,0.004366060628194253
2017-08-08,,,,,,,0.0025089030127639234,,,,,,,,0.0009503684780150639,,,,,0.003459271490778987
2017-08-09,,,,,,,0.006418656782848081,,,,,,,,0.00026664153735173735,,,,,0.006685298320199818
2017-08-10,,,,,,,0.0,,,,,,,,-0.0020755532589335777,,,,,-0.0020755532589335777
2017-08-11,,,,,,,0.00556058746726447,,,,,,,,6.429156775064878e-05,,,,,0.005624879035015119
2017-08-14,,,,,,,-0.027439423489482334,,,,,,,,0.00036390417969364334,,,,,-0.02707551930978869
2017-08-15,,,,,,,-0.0024975857232963786,,,,,,,,-0.0001164218138244191,,,,,-0.0026140075371207977
2017-08-16,,,,,,,-0.0015044910010064132,,,,,,,,0.004711352496150717,,,,,0.003206861495144304
2017-08-17,,,,,,,-4.136302654661346e-05,,,,,,,,0.002552638860861918,,,,,0.0025112758343153047
2017-08-18,,,,,,,0.0019323261287487073,,,,,,,,0.0023208814974482496,,,,,0.004253207626196957
2017-08-21,,,,,,,-0.0009186370537754866,,,,,,,,0.0026664429819008937,,,,,0.001747805928125407
2017-08-22,,,,,,,0.0005984675490147587,,,,,,,,5.814977142375062e-05,,,,,0.0006566173204385092
2017-08-23,,,,,,,0.00138859496720447,,,,,,,,-8.437750330152608e-06,,,,,0.0013801572168743175
2017-08-24,,,,,,,0.002438759706748199,,,,,,,,-0.00026132803278597236,,,,,0.002177431673962227
2017-08-25,,,,,,,-0.002027594698818632,,,,,,,,0.0012532344573525501,,,,,-0.0007743602414660819
2017-08-28,,,,,,,0.0002917671981217315,,,,,,,,0.0129906854594666,,,,,0.013282452657588331
2017-08-29,,,,,,,0.002370478326802723,,,,,,,,0.0006253151734122869,,,,,0.00299579350021501
2017-08-30,,,,,,,-0.006769286275792791,,,,,,,,-0.002905310616497039,,,,,-0.00967459689228983
2017-08-31,,,,,,,-0.002780353342746785,,,,,,,,-0.002281267379906549,,,,,-0.005061620722653334
2017-09-01,,,,,,,-0.0038215202352863123,,,,,,,,0.00033802771101946034,,,,,-0.003483492524266852
2017-09-04,,,,,,,0.004059785471053396,,,,,,,,-2.4684420625252998e-05,,,,,0.004035101050428143
2017-09-05,,,,,,,0.006587785092731235,,,,,,,,-6.801438014458363e-05,,,,,0.006519770712586651
2017-09-06,,,,,,,0.0012564360750352372,,,,,,,,0.0006067283834717495,,,,,0.0018631644585069868
2017-09-07,,,,,,,0.0026014444129892813,,,,,,,,-0.0028372188632566266,,,,,-0.00023577445026734534
2017-09-08,,,,,,,0.0,,,,,,,,-0.005017250108477855,,,,,-0.005017250108477855
2017-09-11,,,,,,,-0.003410543411298468,,,,,,,,-0.004403774357945477,,,,,-0.007814317769243946
2017-09-12,,,,,,,0.0011221079974630549,,,,,,,,-0.00023158363573989873,,,,,0.0008905243617231562
2017-09-13,,,,,,,0.0,,,,,,,,0.00033229579639161805,,,,,0.00033229579639161805
2017-09-14,,,,,,,-0.002532659685769174,,,,,,,,-0.0007564359337057941,,,,,-0.0032890956194749684
2017-09-15,,,,,,,0.008830473079681113,,,,,,,,0.0011723011880553403,,,,,0.010002774267736454
2017-09-18,,,,,,,0.0031872076908268654,,,,,,,,-0.0005256958201405473,,,,,0.0026615118706863183
2017-09-19,,,,,,,0.0012716374210659164,,,,,,,,-0.0003615917306396369,,,,,0.0009100456904262796
2017-09-20,,,,,,,-0.001456510200921017,,,,,,,,-2.3902035583076947e-05,,,,,-0.001480412236504094
2017-09-21,,,,,,,0.00024327005448147485,,,,,,,,0.001145679308425346,,,,,0.001388949362906821
2017-09-22,,,,,,,0.0014634277177666723,,,,,,,,-0.002084132842374584,,,,,-0.0006207051246079117
2017-09-25,,,,,,,0.015735575807094726,,,,,,,,0.0003343489599556987,,,,,0.016069924767050426
2017-09-26,,,,,,,0.0003751004551506526,,,,,,,,-0.002569213200156648,,,,,-0.0021941127450059955
2017-09-27,,,,,,,-0.0016435349719264277,,,,,,,,-0.0030824970548024113,,,,,-0.004726032026728839
2017-09-28,,,,,,,-0.0003552739359155096,,,,,,,,-1.0088682056268044e-05,,,,,-0.00036536261797177763
2017-09-29,,,,,,,-0.005107151128050293,,,,,,,,-0.0004621591180309834,,,,,-0.005569310246081277
2017-10-09,,,,,,,0.001590273225515744,,,,,,,,0.0024372516946977204,,,,,0.004027524920213465
2017-10-10,,,,,,,0.0001596305069849005,,,,,,,,-0.008539494002374293,,,,,-0.008379863495389392
2017-10-11,,,,,,,-0.0001411065962693279,,,,,,,,0.00875246871125293,,,,,0.008611362114983602
2017-10-12,,,,,,,-0.0022852472759056215,,,,,,,,0.00649236664461224,,,,,0.004207119368706618
2017-10-13,,,,,,,0.0009467325349865051,,,,,,,,-0.00010712338002900949,,,,,0.0008396091549574957
2017-10-16,,,,,,,0.005313858814330986,,,,,,,,0.007019638826143773,,,,,0.012333497640474759
2017-10-17,,,,,,,-0.0013698680064219676,,,,,,,,-0.0006518967584849911,,,,,-0.0020217647649069586
2017-10-18,,,,,,,-0.003339707358396907,,,,,,,,5.11119125343172e-05,,,,,-0.00328859544586259
2017-10-19,,,,,,,0.0006018465216288434,,,,,,,,0.00012283724824030043,,,,,0.0007246837698691438
2017-10-20,,,,,,,0.004361019689119106,,,,,,,,-0.00029418906840384133,,,,,0.004066830620715265
2017-10-23,,,,,,,0.0003592469167185497,,,,,,,,-0.002972293018681141,,,,,-0.002613046101962591
2017-10-24,,,,,,,-0.0067399727409252,,,,,,,,0.0002155550684692901,,,,,-0.00652441767245591
2017-10-25,,,,,,,-5.2353078667319077e-05,,,,,,,,0.004127506458069483,,,,,0.004075153379402164
2017-10-26,,,,,,,0.003938293994638789,,,,,,,,0.0008059598243122319,,,,,0.00474425381895102
2017-10-27,,,,,,,-0.0010015489532959974,,,,,,,,0.00033732287070789585,,,,,-0.0006642260825881015
2017-10-30,,,,,,,-0.006350736235758847,,,,,,,,0.0007132966244608182,,,,,-0.005637439611298029
2017-10-31,,,,,,,0.0004943036968415928,,,,,,,,-0.0008664317388268052,,,,,-0.0003721280419852124
2017-11-01,,,,,,,-0.0037279599644469735,,,,,,,,-3.140267919601662e-05,,,,,-0.00375936264364299
2017-11-02,,,,,,,0.00539864085922225,,,,,,,,1.389330966802762e-05,,,,,0.005412534168890278
2017-11-03,,,,,,,0.0008407827837649729,,,,,,,,0.002247381395338813,,,,,0.003088164179103786
2017-11-06,,,,,,,0.001265444227594801,,,,,,,,0.0005901351988671664,,,,,0.0018555794264619673
2017-11-07,,,,,,,-0.005361191978518555,,,,,,,,0.0008113190602197744,,,,,-0.004549872918298781
2017-11-08,,,,,,,0.0030604325979716575,,,,,,,,0.0005131277296959645,,,,,0.003573560327667622
2017-11-09,,,,,,,0.0009725903767057245,,,,,,,,0.0017285421952376316,,,,,0.002701132571943356
2017-11-10,,,,,,,0.002677288735072795,,,,,,,,0.0018926555531847157,,,,,0.004569944288257511
2017-11-13,,,,,,,-0.008701772546636767,,,,,,,,-0.0009188185273138266,,,,,-0.009620591073950593
2017-11-14,,,,,,,0.0033367961222798537,,,,,,,,1.3872085092305428e-05,,,,,0.003350668207372159
2017-11-15,,,,,,,-0.0006797129833816286,,,,,,,,0.00011593416210337026,,,,,-0.0005637788212782583
2017-11-16,,,,,,,0.004263992117094951,,,,,,,,-0.0009756021135584439,,,,,0.0032883900035365074
2017-11-17,,,,,,,0.005600243899638354,,,,,,,,0.00021763613783196852,,,,,0.005817880037470322
2017-11-20,,,,,,,0.001901579568641618,,,,,,,,-0.0009860895213971033,,,,,0.0009154900472445146
2017-11-21,,,,,,,0.01223203348096097,,,,,,,,0.001141988669366851,,,,,0.013374022150327822
2017-11-22,,,,,,,0.001119448122066129,,,,,,,,0.0018325954591326772,,,,,0.002952043581198806
2017-11-23,,,,,,,0.003045137759646558,,,,,,,,-0.00025125897157829376,,,,,0.0027938787880682644
2017-11-24,,,,,,,-0.00313474703212275,,,,,,,,0.002814618893072221,,,,,-0.00032012813905052916
2017-11-27,,,,,,,0.007272453063096492,,,,,,,,8.53329716544915e-05,,,,,0.007357786034750984
2017-11-28,,,,,,,-0.004174385610787146,,,,,,,,5.9152383026350165e-05,,,,,-0.004115233227760796
2017-11-29,,,,,,,-0.0007638526773513996,,,,,,,,-0.0008583132868362884,,,,,-0.001622165964187688
2017-11-30,,,,,,,-0.0013590873147785805,,,,,,,,-0.00015017056631147006,,,,,-0.0015092578810900505
2017-12-01,,,,,,,-0.0023823523910807476,,,,,,,,-0.0001656673983029012,,,,,-0.0025480197893836486
2017-12-04,,,,,,,-0.0041881642646762725,,,,,,,,-0.00013944998339245984,,,,,-0.004327614248068733
2017-12-05,,,,,,,0.024507272258223585,,,,,,,,3.8641032013043385e-05,,,,,0.02454591329023663
2017-12-06,,,,,,,0.0,,,,,,,,0.0002270622883066601,,,,,0.0002270622883066601
2017-12-07,,,,,,,0.013226106403657685,,,,,,,,-0.0005312586618218005,,,,,0.012694847741835885
2017-12-08,,,,,,,-0.013793767928378196,,,,,,,,9.530661734693698e-05,,,,,-0.013698461311031258
2017-12-11,,,,,,,0.005080198774188282,,,,,,,,6.73825973439943e-05,,,,,0.005147581371532276
2017-12-12,,,,,,,-0.012725441373670454,,,,,,,,-0.0012332807182835945,,,,,-0.013958722091954048
2017-12-13,,,,,,,0.0003045954654040936,,,,,,,,0.00022159093309116328,,,,,0.0005261863984952569
2017-12-14,,,,,,,-0.0003471381420687891,,,,,,,,-0.0001558782210489297,,,,,-0.0005030163631177188
2017-12-15,,,,,,,-0.0055238244394766305,,,,,,,,-0.0013632313590958337,,,,,-0.006887055798572465
2017-12-18,,,,,,,-0.0021204486211691786,,,,,,,,3.1466939674855126e-06,,,,,-0.0021173019272016933
2017-12-19,,,,,,,0.0006816757212967495,,,,,,,,0.0001749606954752733,,,,,0.0008566364167720228
2017-12-20,,,,,,,0.0,,,,,,,,-0.0008531465044945408,,,,,-0.0008531465044945408
2017-12-21,,,,,,,-0.0036831825235084915,,,,,,,,2.260896731325387e-05,,,,,-0.0036605735561952377
2017-12-22,,,,,,,-0.005468444417270724,,,,,,,,8.228597888764526e-05,,,,,-0.005386158438383079
2017-12-25,,,,,,,0.0003239551787906549,,,,,,,,-0.0005139939264352572,,,,,-0.00019003874764460227
2017-12-26,,,,,,,0.0017394549842719756,,,,,,,,0.0001072706987650135,,,,,0.0018467256830369892
2017-12-27,,,,,,,0.008732103450285338,,,,,,,,-2.039920661255006e-05,,,,,0.008711704243672787
2017-12-28,,,,,,,0.0,,,,,,,,-0.0009016566451034692,,,,,-0.0009016566451034692
2017-12-29,,,,,,,-0.006009360851808066,,,,,,,,4.965857418078376e-06,,,,,-0.006004394994389988
2018-01-02,,,,,,,-0.008841673381145769,,,,,,,,-0.0006381804974803615,,,,,-0.00947985387862613
2018-01-03,,,,,,,-0.0010825447028865065,,,,,,,,-2.281230802666552e-06,,,,,-0.001084825933689173
2018-01-04,,,,,,,0.0016454319100190668,,,,,,,,0.0002966097676392203,,,,,0.001942041677658287
2018-01-05,,,,,,,-0.0024974496917504435,,,,,,,,-0.0001102432011827175,,,,,-0.002607692892933161
2018-01-08,,,,,,,0.006481536620742854,,,,,,,,1.3095932250347129e-05,,,,,0.006494632552993202
2018-01-09,,,,,,,-0.004446249577678035,,,,,,,,7.879530920709681e-05,,,,,-0.004367454268470938
2018-01-10,,,,,,,0.0,,,,,,,,-2.1381600567781735e-05,,,,,-2.1381600567781735e-05
2018-01-11,,,,,,,-0.001033996588699971,,,,,,,,0.00013792167740020705,,,,,-0.000896074911299764
2018-01-12,,,,,,,-0.0031935643047241655,,,,,,,,-9.381982961625778e-05,,,,,-0.0032873841343404233
2018-01-15,,,,,,,-0.007963267374845354,,,,,,,,0.0007871189772643313,,,,,-0.007176148397581023
2018-01-16,,,,,,,0.00989358412920253,,,,,,,,-0.0006781994300773457,,,,,0.009215384699125183
2018-01-17,,,,,,,-0.008469764392033934,,,,,,,,-5.6925573227543504e-05,,,,,-0.008526689965261477
2018-01-18,,,,,,,0.01166923321195052,,,,,,,,-0.0006942798371866915,,,,,0.010974953374763828
2018-01-19,,,,,,,-0.0006945509491103133,,,,,,,,-8.627912574545588e-05,,,,,-0.0007808300748557692
2018-01-22,,,,,,,0.006143838091796194,,,,,,,,,,,,,0.006143838091796194
2018-01-23,,,,,,,0.001983826979366103,,,,,,,,0.0001659219789373558,,,,,0.002149748958303459
2018-01-24,,,,,,,-0.0005908307150965261,,,,,,,,0.0004881392639788968,,,,,-0.00010269145111762933
2018-01-25,,,,,,,-0.009559319401468959,,,,,,,,0.00025430259252987974,,,,,-0.00930501680893908
2018-01-26,,,,,,,0.0037582637369795637,,,,,,,,0.0009442630172061217,,,,,0.0047025267541856855
2018-01-29,,,,,,,-0.0046742211370143045,,,,,,,,-1.838501488749045e-07,,,,,-0.004674404987163179
2018-01-30,,,,,,,0.012990393608165694,,,,,,,,-0.0003098511896432465,,,,,0.012680542418522447
2018-01-31,,,,,,,0.00020952817388762078,,,,,,,,-0.00042841998879744863,,,,,-0.00021889181490982785
2018-02-01,,,,,,,-0.0017779131196777854,,,,,,,,1.1902054755625653e-05,,,,,-0.0017660110649221597
2018-02-02,,,,,,,-0.003142815210946215,,,,,,,,-6.932419322725336e-05,,,,,-0.0032121394041734683
2018-02-05,,,,,,,-0.006904044627523543,,,,,,,,-9.680241709193373e-05,,,,,-0.007000847044615477
2018-02-06,,,,,,,-0.0024927913724204207,,,,,,,,0.00016468210817499878,,,,,-0.002328109264245422
2018-02-07,,,,,,,0.0026891066412389774,,,,,,,,6.026837567496044e-05,,,,,0.0027493750169139378
2018-02-08,,,,,,,0.006659886594662221,,,,,,,,-0.0003365797464045086,,,,,0.006323306848257712
2018-02-09,,,,,,,0.004193929806856889,,,,,,,,0.0016354548948858427,,,,,0.005829384701742732
2018-02-12,,,,,,,-0.00399822226020159,,,,,,,,-0.00159761744359169,,,,,-0.005595839703793281
2018-02-13,,,,,,,0.011091769707105015,,,,,,,,0.0014389847187792877,,,,,0.012530754425884302
2018-02-14,,,,,,,0.004453935629636669,,,,,,,,-3.4649181811511606e-05,,,,,0.004419286447825158
2018-02-22,,,,,,,0.028053184928640847,,,,,,,,-3.3844324133591973e-06,,,,,0.028049800496227486
2018-02-23,,,,,,,0.0060108514222337265,,,,,,,,-0.0008970391863077875,,,,,0.005113812235925939
2018-02-26,,,,,,,0.0033234160170879383,,,,,,,,0.0020768478911131947,,,,,0.005400263908201133
2018-02-27,,,,,,,0.0025898815369337063,,,,,,,,0.00031118503639231013,,,,,0.0029010665733260163
2018-02-28,,,,,,,-0.00023875867207046012,,,,,,,,-0.0010444940044849822,,,,,-0.0012832526765554424
2018-03-01,,,,,,,0.0037110282558659937,,,,,,,,-0.0016087551853934973,,,,,0.0021022730704724963
2018-03-02,,,,,,,0.010959810865827398,,,,,,,,-6.964395822890395e-05,,,,,0.010890166907598494
2018-03-05,,,,,,,0.025940784227820174,,,,,,,,0.0001854271501322912,,,,,0.026126211377952464
2018-03-06,,,,,,,-0.00042337262828718637,,,,,,,,-0.004736828457273449,,,,,-0.0051602010855606355
2018-03-07,,,,,,,0.0025936738046788564,,,,,,,,-5.5557632782613705e-05,,,,,0.002538116171896243
2018-03-08,,,,,,,-0.0026028283293207943,,,,,,,,-9.963230434983223e-07,,,,,-0.0026038246523642926
2018-03-09,,,,,,,-0.0006313076885615732,,,,,,,,4.0589148484199187e-05,,,,,-0.000590718540077374
2018-03-12,,,,,,,-0.005547656002091322,,,,,,,,-0.0018948850766070343,,,,,-0.0074425410786983556
2018-03-13,,,,,,,-0.010067022849287175,,,,,,,,0.00207985106201934,,,,,-0.007987171787267835
2018-03-14,,,,,,,0.005118642277996643,,,,,,,,2.726022366977764e-05,,,,,0.00514590250166642
2018-03-15,,,,,,,0.0003188560758706298,,,,,,,,5.824914608026786e-05,,,,,0.00037710522195089763
2018-03-16,,,,,,,-0.005193502636496113,,,,,,,,6.694925261199421e-05,,,,,-0.005126553383884119
2018-03-19,,,,,,,0.00925017063387958,,,,,,,,-1.574845733054407e-05,,,,,0.009234422176549035
2018-03-20,,,,,,,-0.015144156743940975,,,,,,,,-1.1775157604346935e-05,,,,,-0.015155931901545322
2018-03-21,,,,,,,-0.003642980532861867,,,,,,,,-3.7640543020205237e-05,,,,,-0.0036806210758820726
2018-03-22,,,,,,,0.007199512013132765,,,,,,,,-0.00011448410066122691,,,,,0.007085027912471538
2018-03-23,,,,,,,0.0006653297495355775,,,,,,,,-9.417156016346827e-07,,,,,0.0006643880339339428
2018-03-26,,,,,,,0.012628536202121574,,,,,,,,-2.6545853902137154e-06,,,,,0.01262588161673136
2018-03-27,,,,,,,0.01558883759885698,,,,,,,,-7.544705791965727e-05,,,,,0.015513390540937323
2018-03-28,,,,,,,-0.008003297977025366,,,,,,,,-1.714595805573526e-05,,,,,-0.008020443935081101
2018-03-29,,,,,,,-0.00646250947487924,,,,,,,,-8.342324789307642e-05,,,,,-0.006545932722772317
2018-03-30,,,,,,,-0.008526020925579306,,,,,,,,-2.6428557186634266e-05,,,,,-0.00855244948276594
2018-04-02,,,,,,,0.0470245772776932,,,,,,,,0.0001245444206290284,,,,,0.04714912169832223
2018-04-03,,,,,,,0.0015237821896809706,,,,,,,,7.979062472294893e-05,,,,,0.0016035728144039195
2018-04-04,,,,,,,-0.0012544483506717666,,,,,,,,-2.928756921766169e-05,,,,,-0.0012837359198894283
2018-04-09,,,,,,,0.07441598171036662,,,,,,,,5.8870194955793754e-06,,,,,0.0744218687298622
2018-04-10,,,,,,,-0.021190515772785783,,,,,,,,-3.161055125203787e-07,,,,,-0.021190831878298302
2018-04-11,,,,,,,-0.021720476259167475,,,,,,,,1.3349742739044256e-05,,,,,-0.02170712651642843
2018-04-12,,,,,,,0.0002955370438403785,,,,,,,,6.401538848936222e-05,,,,,0.0003595524323297407
2018-04-13,,,,,,,-0.00947642487115924,,,,,,,,-4.3452807492997764e-05,,,,,-0.009519877678652236
2018-04-16,,,,,,,0.0027914273273380273,,,,,,,,3.2676821063987947e-06,,,,,0.002794695009444426
2018-04-17,,,,,,,-0.005445251701832551,,,,,,,,-0.00023441882616901053,,,,,-0.005679670528001562
2018-04-18,,,,,,,0.013675760166620438,,,,,,,,-0.0002511923628196534,,,,,0.013424567803800785
2018-04-19,,,,,,,-0.009129103128373865,,,,,,,,1.6936418679860186e-05,,,,,-0.009112166709694005
